|Callsign|Frequency|Service|Channel|Directional Antenna (DA) or NonDirectional (ND)|Hours of Operation for this record - Daytime, Nighttime, or Unlimited|FM Station Class|International Station Class|FM Status|City|State|Country|File Number (Application, Construction Permit or License) or Docket Number (Rulemaking)|Effective Radiated Power -- horizontally polarized  (maximum)|Effective Radiated Power -- vertically polarized  (maximum)|Antenna Height Above Average Terrain (HAAT) -- horizontal polarization|Antenna Height Above Average Terrain (HAAT) -- vertical polarization|Facility ID Number (unique to each station)|N (North) or S (South) Latitude|Degrees Latitude|Minutes Latitude|Seconds Latitude|W (West) or (E) East Longitude|Degrees Longitude|Minutes Longitude|Seconds Longitude|Licensee or Permittee|Kilometers distant (radius) from entered latitude, longitude|Miles distant (radius) from entered latitude, longitude|Azimuth, looking from center Lat, Lon to this record's Lat, Lon|Antenna Radiation Center Above Mean Sea Level (RCAMSL) - Horizontally Polarized - meters|Antenna Radiation Center Above Mean Sea Level (RCAMSL) - Vertically Polarized - meters|Directional Antenna ID Number|Directional Antenna Pattern Rotation (degrees)|Antenna Structure Registration Number|Height of antenna radiation center above ground level (maximum) (physical center of the antenna)|Application ID number (from CDBS database)

|WZBN        |105.5 MHz |FM |288 |ND  |-                   |A  |-  |LIC    |CAMILLA                  |GA |US |BLH    -19920427KF  |6.     kW |6.     kW |84.0    |84.0    |43240      |N |31 |18 |51.00 |W |84  |12 |18.00 |GREATER                                                                     |   0.00 km |   0.00 mi |  0.00 deg |145.   m|145.0  m|-         |-       |-       |89.    m|172907    |
|WROK-FM     |105.5 MHz |FM |288 |DA  |-                   |C3 |-  |LIC    |MACON                    |GA |US |BLH    -20010208AAB |6.1    kW |6.1    kW |201.0   |201.0   |68679      |N |32 |53 |48.00 |W |83  |32 |5.00  |JOULE BROADCASTING LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |339.   m|339.0  m|31638     |0.      |1052145 |144.   m|551350    |
|WIFO-FM     |105.5 MHz |FM |288 |DA  |-                   |C3 |-  |LIC    |JESUP                    |GA |US |BLH    -20030909ACB |25.    kW |25.    kW |94.0    |94.0    |31096      |N |31 |36 |6.00  |W |81  |56 |0.00  |JESUP BROADCASTING CORP.                                                    |   0.00 km |   0.00 mi |  0.00 deg |120.   m|120.0  m|15113     |0.      |1019790 |84.    m|682106    |
|WRXR-FM     |105.5 MHz |FM |288 |ND  |-                   |A  |-  |LIC    |ROSSVILLE                |GA |US |BLH    -20070814AAI |1.8    kW |1.8    kW |184.0   |184.0   |72375      |N |34 |57 |23.00 |W |85  |17 |32.00 |CAPSTAR TX LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1019557 |117.   m|1199606   |
|WRDA        |105.7 MHz |FM |289 |ND  |-                   |C2 |-  |LIC    |CANTON                   |GA |US |BLH    -20040708ACH |20.    kW |20.    kW |238.0   |238.0   |10698      |N |34 |3  |58.00 |W |84  |27 |15.00 |CC LICENSES, LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |546.   m|546.0  m|-         |-       |-       |44.    m|1001644   |
|WSCG        |105.7 MHz |FM |289 |ND  |-                   |C0 |-  |LIC    |AUGUSTA                  |GA |US |BMLH   -20090107AGS |100.   kW |100.   kW |371.0   |371.0   |59250      |N |33 |25 |17.00 |W |81  |50 |19.00 |CAPSTAR TX LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |454.   m|454.0  m|-         |-       |1019723 |348.   m|1287646   |
|WFFM        |105.7 MHz |FM |289 |ND  |-                   |A  |-  |LIC    |ASHBURN                  |GA |US |BMLH   -20120305ADG |6.     kW |6.     kW |100.0   |100.0   |72056      |N |31 |41 |17.00 |W |83  |38 |38.00 |PLANT BROADCASTING, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |204.   m|204.0  m|-         |-       |1020219 |86.    m|1507863   |
|WSCG        |105.7 MHz |FM |289 |ND  |-                   |C0 |-  |CP     |AUGUSTA                  |GA |US |BPH    -20130514AAA |100.   kW |100.   kW |371.0   |371.0   |59250      |N |33 |25 |17.00 |W |81  |50 |19.00 |CAPSTAR TX LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |454.   m|454.0  m|-         |-       |1019723 |348.   m|1551279   |
|WXMK        |105.9 MHz |FM |290 |ND  |-                   |C3 |-  |LIC    |DOCK JUNCTION            |GA |US |BLH    -19940524KB  |15.    kW |15.    kW |128.0   |128.0   |61418      |N |31 |11 |39.00 |W |81  |29 |30.00 |GOLDEN ISLES BROADCASTING, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |129.   m|129.0  m|-         |-       |-       |124.   m|199520    |
|WVGA        |105.9 MHz |FM |290 |ND  |-                   |C3 |-  |LIC    |LAKELAND                 |GA |US |BLH    -20021115AAB |10.    kW |10.    kW |100.0   |100.0   |36379      |N |31 |3  |21.00 |W |83  |13 |54.00 |SOUTHERN COMMUNICATIONS, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |170.   m|170.0  m|-         |-       |1200264 |115.   m|617472    |
|WFAL        |105.9 MHz |FM |290 |ND  |-                   |A  |-  |CP     |MILNER                   |GA |US |BNPH   -20120529AHL |4.9    kW |4.9    kW |112.0   |112.0   |190444     |N |33 |9  |21.20 |W |84  |5  |40.10 |RADIO GEORGIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |322.   m|322.0  m|-         |-       |1289225 |84.    m|1583327   |
|NEW         |105.9 MHz |FM |290 |ND  |-                   |A  |-  |CP     |PLAINS                   |GA |US |BNPH   -20130712ACJ |6.     kW |6.     kW |93.0    |93.0    |191501     |N |32 |5  |34.00 |W |84  |16 |56.00 |FAMILY LIFE BROADCASTING, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |220.   m|220.0  m|-         |-       |1026406 |81.    m|1595593   |
|WHKV        |106.1 MHz |FM |291 |ND  |-                   |A  |-  |LIC    |SYLVESTER                |GA |US |BMLED  -20070319ACH |6.     kW |6.     kW |100.0   |100.0   |33058      |N |31 |30 |15.00 |W |83  |55 |46.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |193.   m|193.0  m|-         |-       |1020220 |98.    m|1173870   |
|WKTM        |106.1 MHz |FM |291 |ND  |-                   |A  |-  |LIC    |SOPERTON                 |GA |US |BMLED  -20090121AEU |6.     kW |6.     kW |91.0    |91.0    |70118      |N |32 |25 |31.00 |W |82  |33 |26.00 |AUGUSTA RADIO FELOWSHIP INSTITUTE, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |173.   m|173.0  m|-         |-       |1040863 |82.    m|1297767   |
|WNGC        |106.1 MHz |FM |291 |ND  |-                   |C1 |-  |LIC    |ARCADE                   |GA |US |BLH    -20090918ACL |100.   kW |100.   kW |299.0   |299.0   |60810      |N |34 |22 |39.00 |W |83  |39 |35.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |619.   m|619.0  m|-         |-       |1016667 |221.   m|1305071   |
|WQBZ        |106.3 MHz |FM |292 |ND  |-                   |C2 |-  |LIC    |FORT VALLEY              |GA |US |BLH    -19900921KD  |50.    kW |50.    kW |150.0   |150.0   |64641      |N |32 |45 |31.00 |W |83  |44 |49.00 |AMFM RADIO LICENSES, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |268.   m|268.0  m|-         |-       |-       |120.   m|152533    |
|WKBX        |106.3 MHz |FM |292 |DA  |-                   |A  |-  |LIC    |KINGSLAND                |GA |US |BLH    -19960111KA  |6.     kW |6.     kW |100.0   |100.0   |54649      |N |30 |48 |4.00  |W |81  |40 |43.00 |RADIO KINGS BAY, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |101.   m|101.0  m|14776     |0.      |-       |95.    m|218294    |
|WTUF        |106.3 MHz |FM |292 |ND  |-                   |A  |-  |LIC    |BOSTON                   |GA |US |BLH    -19970703KB  |6.     kW |6.     kW |100.0   |100.0   |6472       |N |30 |47 |40.00 |W |83  |46 |54.00 |BOSTON RADIO COMPANY, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |149.   m|149.0  m|-         |-       |-       |88.    m|249413    |
|WGMK        |106.3 MHz |FM |292 |ND  |-                   |A  |-  |LIC    |DONALSONVILLE            |GA |US |BLH    -19970703KC  |5.9    kW |5.9    kW |101.0   |101.0   |41208      |N |31 |4  |26.00 |W |84  |52 |47.00 |FLINT MEDIA, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |151.   m|151.0  m|-         |-       |1017989 |98.    m|249414    |
|WOAH        |106.3 MHz |FM |292 |DA  |-                   |A  |-  |LIC    |GLENNVILLE               |GA |US |BLH    -20040326ABL |4.     kW |4.     kW |121.0   |121.0   |64632      |N |31 |51 |18.00 |W |81  |44 |28.00 |BROADCAST EXECUTIVES CORPORATION                                            |   0.00 km |   0.00 mi |  0.00 deg |143.   m|143.0  m|44968     |0.      |1020442 |119.   m|988870    |
|WQBZ        |106.3 MHz |FM |292 |DA  |-                   |C2 |-  |CP MOD |FORT VALLEY              |GA |US |BMPH   -20120525AFU |50.    kW |50.    kW |118.0   |118.0   |64641      |N |32 |35 |59.40 |W |83  |55 |15.70 |AMFM RADIO LICENSES, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |252.   m|252.0  m|109440    |0.      |1023722 |83.    m|1501821   |
|WZIQ        |106.5 MHz |FM |293 |ND  |-                   |A  |-  |LIC    |SMITHVILLE               |GA |US |BMLED  -20090121AEP |2.45   kW |2.45   kW |157.0   |157.0   |29130      |N |31 |47 |59.00 |W |84  |14 |54.00 |AUGUSTA RADIO FELOWSHIP INSTITUTE, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |244.   m|244.0  m|-         |-       |1038684 |149.   m|1297796   |
|WZBX        |106.5 MHz |FM |293 |ND  |-                   |C3 |-  |LIC    |ROCKY FORD               |GA |US |BLH    -20101004AAZ |25.    kW |25.    kW |94.8    |94.8    |60213      |N |32 |43 |57.00 |W |81  |51 |43.00 |GEORGIA EAGLE MEDIA, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |154.5  m|154.5  m|-         |-       |1029217 |94.4   m|1398441   |
|WOKA-FM     |106.7 MHz |FM |294 |ND  |-                   |C1 |-  |LIC    |DOUGLAS                  |GA |US |BLH    -20020314AAN |100.   kW |100.   kW |299.0   |299.0   |12203      |N |31 |40 |21.00 |W |82  |51 |28.00 |COFFEE COUNTY BROADCASTERS, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |377.   m|377.0  m|-         |-       |1211899 |288.   m|597718    |
|WYAY        |106.7 MHz |FM |294 |ND  |-                   |C  |-  |LIC    |GAINESVILLE              |GA |US |BLH    -20051115ADU |77.    kW |77.    kW |505.0   |505.0   |48727      |N |33 |52 |2.00  |W |83  |49 |44.00 |RADIO LICENSE HOLDINGS LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |772.   m|772.0  m|-         |-       |1238554 |537.   m|1094547   |
|WGSW        |106.9 MHz |FM |295 |ND  |-                   |A  |-  |CP     |AMERICUS                 |GA |US |BNPH   -20130724ACI |5.3    kW |5.3    kW |74.0    |74.0    |191567     |N |32 |3  |6.00  |W |84  |10 |42.00 |VICKERS, VICTOR M                                                           |   0.00 km |   0.00 mi |  0.00 deg |190.   m|190.0  m|-         |-       |1020133 |60.    m|1563940   |
|WYFA        |107.1 MHz |FM |296 |DA  |-                   |C3 |-  |LIC    |WAYNESBORO               |GA |US |BLED   -19931118KA  |25.    kW |25.    kW |90.0    |90.0    |5167       |N |33 |10 |42.00 |W |81  |59 |24.00 |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |165.   m|165.0  m|14293     |0.      |1002308 |71.    m|192034    |
|WFXM        |107.1 MHz |FM |296 |ND  |-                   |A  |-  |LIC    |GORDON                   |GA |US |BLH    -20061016AEC |3.     kW |3.     kW |142.0   |142.0   |25387      |N |32 |50 |55.00 |W |83  |28 |29.00 |WFXM-FM RADIO, LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |271.   m|271.0  m|-         |-       |1234818 |117.   m|1154696   |
|WGMY        |107.1 MHz |FM |296 |ND  |-                   |C1 |-  |LIC    |THOMASVILLE              |GA |US |BMLH   -20110408ABL |100.   kW |100.   kW |251.0   |251.0   |61250      |N |30 |35 |12.00 |W |84  |14 |11.00 |CC LICENSES, LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |290.   m|290.0  m|-         |-       |1019324 |220.   m|1423277   |
|WSGT        |107.1 MHz |FM |296 |ND  |-                   |A  |-  |LIC    |PATTERSON                |GA |US |BLH    -20120430ADW |6.     kW |6.     kW |100.0   |100.0   |170483     |N |31 |23 |7.00  |W |82  |7  |27.00 |MATTOX BROADCASTING, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |123.9  m|123.9  m|-         |-       |1266835 |95.5   m|1492073   |
|WTSH-FM     |107.1 MHz |FM |296 |ND  |-                   |C1 |-  |LIC    |ARAGON                   |GA |US |BLH    -20120522ADU |100.   kW |100.   kW |158.0   |158.0   |7043       |N |34 |15 |3.00  |W |84  |59 |5.00  |WOMAN'S WORLD BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |399.   m|399.0  m|-         |-       |1019058 |171.   m|1503316   |
|WTSH-FM     |107.1 MHz |FM |296 |ND  |-                   |C1 |-  |APP    |ARAGON                   |GA |US |BPH    -20130729AOL |100.   kW |100.   kW |131.0   |131.0   |7043       |N |34 |4  |19.00 |W |85  |0  |37.00 |WOMAN'S WORLD BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |390.   m|390.0  m|-         |-       |-       |31.    m|1565707   |
|WMCD        |107.3 MHz |FM |297 |ND  |-                   |C3 |-  |LIC    |CLAXTON                  |GA |US |BLH    -19930827KE  |25.    kW |25.    kW |100.0   |100.0   |65607      |N |32 |10 |1.00  |W |81  |54 |7.00  |GEORGIA EAGLE MEDIA, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |143.   m|143.0  m|-         |-       |-       |100.   m|189460    |
|WCGQ        |107.3 MHz |FM |297 |ND  |-                   |C0 |-  |LIC    |COLUMBUS                 |GA |US |BMLH   -20070118ABW |100.   kW |100.   kW |308.0   |308.0   |72089      |N |32 |28 |0.00  |W |85  |3  |20.00 |PMB BROADCASTING, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |418.   m|418.0  m|-         |-       |1037019 |228.   m|1167943   |
|WWGF        |107.5 MHz |FM |298 |ND  |-                   |A  |-  |LIC    |DONALSONVILLE            |GA |US |BMLED  -20090121AES |6.     kW |6.     kW |96.0    |96.0    |78706      |N |30 |58 |45.00 |W |84  |57 |27.00 |AUGUSTA RADIO FELOWSHIP INSTITUTE, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |135.   m|135.0  m|-         |-       |1041678 |89.    m|1297789   |
|WYPZ        |107.5 MHz |FM |298 |DA  |-                   |A  |-  |LIC    |COCHRAN                  |GA |US |BLH    -20100120ACT |4.     kW |4.     kW |122.3   |122.3   |26626      |N |32 |32 |36.00 |W |83  |27 |55.00 |PRAISE 107.5 FM RADIO LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |218.8  m|218.8  m|93923     |0.      |1243345 |112.7  m|1353419   |
|WTIF-FM     |107.5 MHz |FM |298 |ND  |-                   |A  |-  |LIC    |OMEGA                    |GA |US |BLH    -20110914AAW |6.     kW |6.     kW |100.0   |100.0   |63841      |N |31 |30 |34.00 |W |83  |31 |13.00 |PLANT BROADCASTING, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |197.8  m|197.8  m|-         |-       |1273824 |82.    m|1443779   |
|WAMJ        |107.5 MHz |FM |298 |DA  |-                   |C2 |-  |LIC    |ROSWELL                  |GA |US |BLH    -20111123FBI |18.    kW |33.    kW |185.0   |185.0   |31872      |N |33 |55 |1.00  |W |84  |12 |6.00  |ROA LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |480.   m|480.0  m|105707    |0.      |1018919 |148.   m|1479910   |
|WPRW-FM     |107.7 MHz |FM |299 |ND  |-                   |C2 |-  |LIC    |MARTINEZ                 |GA |US |BLH    -19940421KB  |24.5   kW |24.5   kW |176.0   |176.0   |46967      |N |33 |36 |47.00 |W |82  |17 |51.00 |CAPSTAR TX LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |283.   m|283.0  m|-         |-       |-       |145.   m|198516    |
|WEGC        |107.7 MHz |FM |299 |ND  |-                   |C3 |-  |LIC    |SASSER                   |GA |US |BLH    -19950825KC  |11.5   kW |11.5   kW |95.0    |95.0    |40463      |N |31 |38 |42.00 |W |84  |21 |15.00 |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |171.   m|171.0  m|-         |-       |-       |92.    m|213134    |
|WHFX        |107.7 MHz |FM |299 |ND  |-                   |C2 |-  |LIC    |DARIEN                   |GA |US |BLH    -19990310KF  |50.    kW |50.    kW |147.0   |147.0   |63431      |N |31 |10 |9.00  |W |81  |32 |14.00 |QANTUM OF BRUNSWICK LICENSE COMPANY, LLC                                    |   0.00 km |   0.00 mi |  0.00 deg |148.   m|148.0  m|-         |-       |1020860 |145.   m|282605    |
|WWRQ-FM     |107.9 MHz |FM |300 |ND  |-                   |C2 |-  |LIC    |VALDOSTA                 |GA |US |BMLH   -20070206AAU |50.    kW |50.    kW |82.0    |82.0    |863        |N |31 |3  |21.00 |W |83  |13 |54.00 |SOUTHERN COMMUNICATIONS, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |149.4  m|149.4  m|-         |-       |1200264 |95.    m|1171871   |
|WDBN        |107.9 MHz |FM |300 |ND  |-                   |C3 |-  |LIC    |WRIGHTSVILLE             |GA |US |BLH    -20081217AAH |25.    kW |25.    kW |100.0   |100.0   |15025      |N |32 |37 |5.00  |W |82  |46 |5.00  |DOWDY PARTNERS                                                              |   0.00 km |   0.00 mi |  0.00 deg |193.   m|193.0  m|-         |-       |1059827 |102.   m|1284672   |
|WHTA        |107.9 MHz |FM |300 |ND  |-                   |C2 |-  |LIC    |HAMPTON                  |GA |US |BLH    -20111107AHG |35.    kW |35.    kW |177.0   |177.0   |52548      |N |33 |29 |24.00 |W |84  |34 |7.00  |RADIO ONE LICENSES, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |451.   m|451.0  m|-         |-       |1018915 |153.   m|1457398   |

|WAYH        |88.1  MHz |FM |201 |DA  |-                   |C3 |-  |LIC    |HARVEST                  |AL |US |BLED   -20030307AAO |3.5    kW |3.5    kW |204.0   |204.0   |61509      |N |34 |49 |8.00  |W |86  |44 |19.00 |WAY MEDIA, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |443.   m|443.0  m|43090     |0.      |1063576 |62.    m|632470    |
|WKRE        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |ARGO                     |AL |US |BLED   -20110201ABC |0.001  kW |4.     kW |63.0    |63.0    |169863     |N |33 |39 |25.00 |W |86  |26 |4.00  |TBTA MINISTRIES                                                             |   0.00 km |   0.00 mi |  0.00 deg |297.   m|297.0  m|98579     |5.      |1246620 |60.    m|1420786   |
|WSJL        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |BESSEMER                 |AL |US |BLED   -20130322AHX |0.     kW |6.     kW |0.0     |98.0    |88660      |N |33 |23 |45.00 |W |87  |1  |7.00  |ELIJAH RADIO, INC.                                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|254.   m|13374     |0.      |1019712 |66.    m|1564228   |
|WAPR        |88.3  MHz |FM |202 |ND  |-                   |C  |-  |LIC    |SELMA                    |AL |US |BLED   -19960515KC  |0.     kW |53.    kW |0.0     |427.0   |6125       |N |32 |8  |30.00 |W |86  |44 |43.00 |UA-ASU-TSU EDUCATIONAL RADIO CORP.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|503.   m|-         |-       |-       |427.   m|224929    |
|WJCK        |88.3  MHz |FM |202 |DA  |-                   |C3 |-  |LIC    |PIEDMONT                 |AL |US |BLED   -20050630AEC |0.     kW |2.7    kW |0.0     |295.0   |28334      |N |33 |50 |12.00 |W |85  |43 |59.00 |IMMANUEL BROADCASTING NETWORK, INC.                                         |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|556.   m|68508     |0.      |-       |38.    m|1087199   |
|WJUV        |88.3  MHz |FM |202 |ND  |-                   |A  |-  |LIC    |CULLMAN                  |AL |US |BLED   -20110413AAC |0.     kW |0.088  kW |0.0     |95.0    |177361     |N |34 |12 |20.00 |W |86  |45 |0.00  |DIVINE WORD COMMUNICATIONS, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|344.   m|-         |-       |1246292 |76.    m|1423769   |
|WBHY-FM     |88.5  MHz |FM |203 |ND  |-                   |C1 |-  |LIC    |MOBILE                   |AL |US |BLED   -19920401KB  |33.    kW |33.    kW |190.0   |190.0   |24452      |N |30 |40 |55.00 |W |87  |49 |41.00 |GOFORTH MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |235.   m|235.0  m|-         |-       |1035772 |174.   m|172245    |
|WJIA        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |GUNTERSVILLE             |AL |US |BLED   -19950905KB  |0.     kW |2.2    kW |0.0     |130.0   |36283      |N |34 |25 |33.00 |W |86  |18 |25.00 |LAKE CITY EDUCATIONAL BROADCASTING INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|368.   m|-         |-       |-       |39.    m|213416    |
|WLJR        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |BIRMINGHAM               |AL |US |BLED   -20060119ADQ |0.     kW |0.37   kW |0.0     |183.0   |6804       |N |33 |23 |51.00 |W |86  |39 |41.00 |BRIARWOOD PRESBYTERIAN CHURCH                                               |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|385.7  m|-         |-       |1036727 |26.    m|1094231   |
|WJBE-FM     |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |FIVE POINTS              |AL |US |BLED   -20080507ACH |0.     kW |0.5    kW |0.0     |61.0    |172997     |N |33 |57 |51.00 |W |87  |12 |34.00 |BIG SOUTH COMMUNITY BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|231.   m|-         |-       |1239253 |40.    m|1245317   |
|WKUA        |88.5  MHz |FM |203 |DA  |-                   |A  |-  |LIC    |MOUNDVILLE               |AL |US |BLED   -20120203AAM |0.001  kW |5.5    kW |83.0    |83.0    |171636     |N |33 |4  |0.00  |W |87  |42 |1.00  |TBTA MINISTRIES                                                             |   0.00 km |   0.00 mi |  0.00 deg |139.   m|139.0  m|106992    |0.      |-       |55.    m|1486624   |
|WRWA        |88.7  MHz |FM |204 |ND  |-                   |C2 |-  |LIC    |DOTHAN                   |AL |US |BLED   -19860113KB  |50.    kW |50.    kW |143.0   |143.0   |68185      |N |31 |12 |30.00 |W |85  |36 |51.00 |TROY UNIVERSITY                                                             |   0.00 km |   0.00 mi |  0.00 deg |223.   m|223.0  m|-         |-       |1062245 |143.   m|84913     |
|WELL-FM     |88.7  MHz |FM |204 |DA  |-                   |C1 |-  |LIC    |WAVERLY                  |AL |US |BLED   -20090224ABS |0.     kW |60.    kW |0.0     |129.0   |64562      |N |32 |44 |11.00 |W |85  |29 |54.00 |ALABAMA CHRISTIAN RADIO, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|349.   m|86126     |144.    |1257731 |115.   m|1297702   |
|WQPR        |88.7  MHz |FM |204 |ND  |-                   |C2 |-  |LIC    |MUSCLE SHOALS            |AL |US |BMLED  -20090330AEZ |20.    kW |20.    kW |130.8   |130.8   |65441      |N |34 |34 |41.00 |W |87  |47 |2.00  |UNIVERSITY OF ALABAMA                                                       |   0.00 km |   0.00 mi |  0.00 deg |354.   m|354.0  m|-         |-       |1036418 |77.9   m|1302679   |
|WMWI        |88.7  MHz |FM |204 |ND  |-                   |A  |-  |LIC    |DEMOPOLIS                |AL |US |BLED   -20120214AAW |0.1    kW |0.1    kW |48.0    |48.0    |122084     |N |32 |30 |43.00 |W |87  |51 |0.00  |MILES COLLEGE                                                               |   0.00 km |   0.00 mi |  0.00 deg |84.    m|84.0   m|-         |-       |-       |55.    m|1487786   |
|WQOH-FM     |88.7  MHz |FM |204 |DA  |-                   |A  |-  |LIC    |SPRINGVILLE              |AL |US |BLED   -20120418ABZ |0.001  kW |0.44   kW |260.9   |260.9   |174604     |N |33 |54 |28.60 |W |86  |17 |8.70  |DIVINE WORD COMMUNICATIONS                                                  |   0.00 km |   0.00 mi |  0.00 deg |517.5  m|517.5  m|110655    |0.      |1029280 |65.5   m|1517288   |
|WMWI        |88.7  MHz |FM |204 |DA  |-                   |C1 |-  |CP     |DEMOPOLIS                |AL |US |BPED   -20130830ANP |100.   kW |100.   kW |88.0    |88.0    |122084     |N |32 |22 |34.00 |W |87  |47 |2.00  |MILES COLLEGE                                                               |   0.00 km |   0.00 mi |  0.00 deg |138.   m|138.0  m|116224    |0.      |1272415 |85.    m|1571988   |
|WMFT        |88.9  MHz |FM |205 |DA  |-                   |C1 |-  |LIC    |TUSCALOOSA               |AL |US |BLED   -20050513AAR |0.     kW |100.   kW |0.0     |159.0   |83088      |N |33 |20 |19.00 |W |87  |21 |32.00 |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|294.   m|43561     |0.      |1019785 |114.   m|1087797   |
|WILF        |88.9  MHz |FM |205 |ND  |-                   |C1 |-  |LIC    |MONROEVILLE              |AL |US |BLED   -20121018ABW |87.    kW |87.    kW |118.0   |118.0   |89620      |N |31 |18 |13.00 |W |87  |2  |50.00 |THE POWER FOUNDATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |192.   m|192.0  m|-         |-       |1035181 |107.   m|1521092   |
|WLBF        |89.1  MHz |FM |206 |DA  |-                   |C1 |-  |LIC    |MONTGOMERY               |AL |US |BLED   -19900209KC  |100.   kW |100.   kW |164.0   |164.0   |43643      |N |32 |24 |13.00 |W |86  |11 |50.00 |FAITH BROADCASTING, INC                                                     |   0.00 km |   0.00 mi |  0.00 deg |227.   m|227.0  m|14070     |0.      |-       |172.   m|145010    |
|WKNG-FM     |89.1  MHz |FM |206 |ND  |-                   |A  |-  |LIC    |HEFLIN                   |AL |US |BLED   -20050512ADF |0.25   kW |0.25   kW |219.0   |219.0   |92876      |N |33 |33 |18.00 |W |85  |27 |25.00 |COVENANT COMMUNICATIONS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |533.   m|533.0  m|-         |-       |-       |27.    m|1061697   |
|WALN        |89.3  MHz |FM |207 |ND  |-                   |C2 |-  |LIC    |CARROLLTON               |AL |US |BLED   -19951026KE  |0.     kW |9.5    kW |0.0     |213.0   |1539       |N |33 |13 |6.00  |W |88  |5  |46.00 |AMERICAN FAMILY ASSOCIATION                                                 |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|291.   m|-         |-       |-       |234.   m|215724    |
|WLRH        |89.3  MHz |FM |207 |ND  |-                   |C1 |-  |LIC    |HUNTSVILLE               |AL |US |BLED   -1595        |100.   kW |100.   kW |247.0   |247.0   |719        |N |34 |37 |41.00 |W |86  |30 |59.00 |ALABAMA EDUCATIONAL TELEVISION COMMISSION                                   |   0.00 km |   0.00 mi |  0.00 deg |479.   m|479.0  m|-         |-       |-       |34.    m|299395    |
